Sheet Name,Cell Address,Comment,Name,type,Comment Content,isSector,isOpen,otherType,comment2,finalType,Content Only,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,יהודים בלבד,ליהודים בלבד,Unnamed: 18,ערבים בלבד,לערבים בלבד,Unnamed: 21,שאלה פתוחה,פתוח,Unnamed: 24,לנשים בלבד
הצבעה,$N$86,"יניב שפירא:
1 = במידה רבה
2 = במידה בינונית
3 = במידה מועטה בלבד
4 = לא ישפיע כלל",,scale,"יניב שפירא:
1 = במידה רבה
2 = במידה בינונית
3 = במידה מועטה בלבד
4 = לא ישפיע כלל",unknown,unknown,,,scale,"1 = במידה רבה
2 = במידה בינונית
3 = במידה מועטה בלבד
4 = לא ישפיע כלל",,,,,,,,,,,,,,
הצבעה,$L$89,"יניב שפירא:
הניסוח:
""ההסכם עם הפלסטינים""",,scale,"יניב שפירא:
הניסוח:
""ההסכם עם הפלסטינים""",unknown,unknown,,,scale,"הניסוח:
""ההסכם עם הפלסטינים""",,,,,,,,,,,,,,
הצבעה,$L$91,"יניב שפירא:
1 = כלל לא ישפיע
2 = במידה מועטה
3 = במידה מסוימת
4 = במידה רבה",,scale,"יניב שפירא:
1 = כלל לא ישפיע
2 = במידה מועטה
3 = במידה מסוימת
4 = במידה רבה",unknown,unknown,,,scale,"1 = כלל לא ישפיע
2 = במידה מועטה
3 = במידה מסוימת
4 = במידה רבה",,,,,,,,,,,,,,
הצבעה,$N$92,"יניב שפירא:
מבצע ""ענבי זעם"" בלבנון",יניב שפירא,unknown,"מבצע ""ענבי זעם"" בלבנון",unknown,unknown,rephrase,,rephrase,"מבצע ""ענבי זעם"" בלבנון",,,,,,,,,,,,,,
הצבעה,$N$94,"יניב שפירא:
ארבע אפשרויות:
cccc6
cccc8
cccc10
cccc12",,scale,"יניב שפירא:
ארבע אפשרויות:
cccc6
cccc8
cccc10
cccc12",unknown,unknown,,,scale,"ארבע אפשרויות:
cccc6
cccc8
cccc10
cccc12",,,,,,,,,,,,,,
הצבעה,$Q$94,"יניב שפירא:
גם c21",יניב שפירא,sector,גם c21,unknown,unknown,,,sector,גם c21,,,,,,,,,,,,,,
הצבעה,$R$94,"יניב שפירא:
גם g28",יניב שפירא,sector,גם g28,unknown,unknown,,,sector,גם g28,,,,,,,,,,,,,,
הצבעה,$T$94,"יניב שפירא:
אילו היה לך פתק שני",יניב שפירא,unknown,אילו היה לך פתק שני,unknown,unknown,rephrase,,rephrase,אילו היה לך פתק שני,,,,,,,,,,,,,,
הצבעה,$O$97,"יניב שפירא:
1 = משפיע
2 = לא משפיע",,scale,"יניב שפירא:
1 = משפיע
2 = לא משפיע",unknown,unknown,,,scale,"1 = משפיע
2 = לא משפיע",,,,,,,,,,,,,,
הצבעה,$P$114,"יניב שפירא:
1 = 1949
2 = 1951
3 = 1955
4 = 1959
5 = 1961
6 = 1965
7 = 1969
8 = 1973
9 = 1977
10 = 1981
11 = 1984
12 = טרם השתתפתי בבחירות",,scale,"יניב שפירא:
1 = 1949
2 = 1951
3 = 1955
4 = 1959
5 = 1961
6 = 1965
7 = 1969
8 = 1973
9 = 1977
10 = 1981
11 = 1984
12 = טרם השתתפתי בבחירות",unknown,unknown,,,scale,"1 = 1949
2 = 1951
3 = 1955
4 = 1959
5 = 1961
6 = 1965
7 = 1969
8 = 1973
9 = 1977
10 = 1981
11 = 1984
12 = טרם השתתפתי בבחירות",,,,,,,,,,,,,,
הצבעה,$N$118,"יניב שפירא:
1 = כולם מצביעים כמוך
2 = חלק גדול
3 = חלק קטן
4 = אף אחד לא מצביע כמוך",,scale,"יניב שפירא:
1 = כולם מצביעים כמוך
2 = חלק גדול
3 = חלק קטן
4 = אף אחד לא מצביע כמוך",unknown,unknown,,,scale,"1 = כולם מצביעים כמוך
2 = חלק גדול
3 = חלק קטן
4 = אף אחד לא מצביע כמוך",,,,,,,,,,,,,,
הצבעה,$S$118,"יניב שפירא:
1 = כולם מצביעים כמוך
2 = חלק גדול
3 = חלק קטן
4 = אף אחד לא מצביע כמוך
5 = לא יודע איך הם מצביעים",,scale,"יניב שפירא:
1 = כולם מצביעים כמוך
2 = חלק גדול
3 = חלק קטן
4 = אף אחד לא מצביע כמוך
5 = לא יודע איך הם מצביעים",unknown,unknown,,,scale,"1 = כולם מצביעים כמוך
2 = חלק גדול
3 = חלק קטן
4 = אף אחד לא מצביע כמוך
5 = לא יודע איך הם מצביעים",,,,,,,,,,,,,,
הצבעה,$AG$118,"יניב שפירא:
1 = כן
2 = לא
3 = לא יודע איך מצביעים
4 = מצביע כמו חלק מהם",,scale,"יניב שפירא:
1 = כן
2 = לא
3 = לא יודע איך מצביעים
4 = מצביע כמו חלק מהם",unknown,unknown,,,scale,"1 = כן
2 = לא
3 = לא יודע איך מצביעים
4 = מצביע כמו חלק מהם",,,,,,,,,,,,,,
הצבעה,$AB$119,"יניב שפירא:
1 = רוב חברי יצביעו כמוני
2 = רוב חברי לא יצביעו כמוני
3 = לא יודע בעד מי הם מצביעים",,scale,"יניב שפירא:
1 = רוב חברי יצביעו כמוני
2 = רוב חברי לא יצביעו כמוני
3 = לא יודע בעד מי הם מצביעים",unknown,unknown,,,scale,"1 = רוב חברי יצביעו כמוני
2 = רוב חברי לא יצביעו כמוני
3 = לא יודע בעד מי הם מצביעים",,,,,,,,,,,,,,
הצבעה,$AG$119,"יניב שפירא:
1 = כן
2 = לא
3 = לא יודע איך מצביעים
4 = מצביע כמו חלק מהם",,scale,"יניב שפירא:
1 = כן
2 = לא
3 = לא יודע איך מצביעים
4 = מצביע כמו חלק מהם",unknown,unknown,,,scale,"1 = כן
2 = לא
3 = לא יודע איך מצביעים
4 = מצביע כמו חלק מהם",,,,,,,,,,,,,,
הצבעה,$AG$121,"יניב שפירא:
1 = כן
2 = לא
3 = לא יודע איך מצביעים
4 = מצביע כמו חלק מהם",,scale,"יניב שפירא:
1 = כן
2 = לא
3 = לא יודע איך מצביעים
4 = מצביע כמו חלק מהם",unknown,unknown,,,scale,"1 = כן
2 = לא
3 = לא יודע איך מצביעים
4 = מצביע כמו חלק מהם",,,,,,,,,,,,,,
הצבעה,$AB$122,"יניב שפירא:
1 = כן
2 = לא
3 = לא נשוי",,scale,"יניב שפירא:
1 = כן
2 = לא
3 = לא נשוי",unknown,unknown,,,scale,"1 = כן
2 = לא
3 = לא נשוי",,,,,,,,,,,,,,
הצבעה,$P$124,"יניב שפירא:
1 = במידה רבה מאד
2 = במידה רבה
3 = במידה מסוימת
4 = במידה קטנה ביותר
5 = כלל לא",,scale,"יניב שפירא:
1 = במידה רבה מאד
2 = במידה רבה
3 = במידה מסוימת
4 = במידה קטנה ביותר
5 = כלל לא",unknown,unknown,,,scale,"1 = במידה רבה מאד
2 = במידה רבה
3 = במידה מסוימת
4 = במידה קטנה ביותר
5 = כלל לא",,,,,,,,,,,,,,
הצבעה,$P$125,"יניב שפירא:
1 = אבא
2 = אמא
3 = אח/אחות
4 = בן/בת זוג
5 = בן/בת
6 = אחר
7 = שני ההורים במידה שווה
8 = כל בני משפחתי במידה שווה
9 = אף אחד לא השפיע",,scale,"יניב שפירא:
1 = אבא
2 = אמא
3 = אח/אחות
4 = בן/בת זוג
5 = בן/בת
6 = אחר
7 = שני ההורים במידה שווה
8 = כל בני משפחתי במידה שווה
9 = אף אחד לא השפיע",unknown,unknown,,,scale,"1 = אבא
2 = אמא
3 = אח/אחות
4 = בן/בת זוג
5 = בן/בת
6 = אחר
7 = שני ההורים במידה שווה
8 = כל בני משפחתי במידה שווה
9 = אף אחד לא השפיע",,,,,,,,,,,,,,
הצבעה,$P$126,"יניב שפירא:
1 = המשפחה שלי
2 = ידידי הקרובים
3 = החברים בעבודה
4 = אנשי התנועה/ארגון שאני משתייך אליו
5 = כל הקבוצות במידה שווה
6 = לאף קבוצה אין השפעה",,scale,"יניב שפירא:
1 = המשפחה שלי
2 = ידידי הקרובים
3 = החברים בעבודה
4 = אנשי התנועה/ארגון שאני משתייך אליו
5 = כל הקבוצות במידה שווה
6 = לאף קבוצה אין השפעה",unknown,unknown,,,scale,"1 = המשפחה שלי
2 = ידידי הקרובים
3 = החברים בעבודה
4 = אנשי התנועה/ארגון שאני משתייך אליו
5 = כל הקבוצות במידה שווה
6 = לאף קבוצה אין השפעה",,,,,,,,,,,,,,
הצבעה,$P$127,"יניב שפירא:
1 = במידה רבה מאד
2 = במידה רבה
3 = במידה מסוימת
4 = במידה קטנה
5 = כלל לא",,scale,"יניב שפירא:
1 = במידה רבה מאד
2 = במידה רבה
3 = במידה מסוימת
4 = במידה קטנה
5 = כלל לא",unknown,unknown,,,scale,"1 = במידה רבה מאד
2 = במידה רבה
3 = במידה מסוימת
4 = במידה קטנה
5 = כלל לא",,,,,,,,,,,,,,
הצבעה,$Q$128,"יניב שפירא:
1 = לא השתנה
2 = התחזקה הנטייה להציע לליכוד או למחנה שלו
3 = התחזקה הנטייה להצביע למערך או למחנה שלו
4 = התחזקה הנטייה להצביע למפלגות הדתיות",,scale,"יניב שפירא:
1 = לא השתנה
2 = התחזקה הנטייה להציע לליכוד או למחנה שלו
3 = התחזקה הנטייה להצביע למערך או למחנה שלו
4 = התחזקה הנטייה להצביע למפלגות הדתיות",unknown,unknown,,,scale,"1 = לא השתנה
2 = התחזקה הנטייה להציע לליכוד או למחנה שלו
3 = התחזקה הנטייה להצביע למערך או למחנה שלו
4 = התחזקה הנטייה להצביע למפלגות הדתיות",,,,,,,,,,,,,,
הצבעה,$S$131,"יניב שפירא:
1 = ישפיע במידה רבה
2 = במידה מסוימת
3 = במידה מועטה
4 = לא ישפיע כלל",,scale,"יניב שפירא:
1 = ישפיע במידה רבה
2 = במידה מסוימת
3 = במידה מועטה
4 = לא ישפיע כלל",unknown,unknown,,,scale,"1 = ישפיע במידה רבה
2 = במידה מסוימת
3 = במידה מועטה
4 = לא ישפיע כלל",,,,,,,,,,,,,,
הצבעה,$S$132,"יניב שפירא:
1 = בטוח לגמרי
2 = חושב אך לא בטוח
3 = כלל לא בטוח",,scale,"יניב שפירא:
1 = בטוח לגמרי
2 = חושב אך לא בטוח
3 = כלל לא בטוח",unknown,unknown,,,scale,"1 = בטוח לגמרי
2 = חושב אך לא בטוח
3 = כלל לא בטוח",,,,,,,,,,,,,,
הצבעה,$T$134,"יניב שפירא:
1 = במידה רבה
2 = במידה מסויימת
3 = במידה מועטה
4 = כלל לא תשפיע",,scale,"יניב שפירא:
1 = במידה רבה
2 = במידה מסויימת
3 = במידה מועטה
4 = כלל לא תשפיע",unknown,unknown,,,scale,"1 = במידה רבה
2 = במידה מסויימת
3 = במידה מועטה
4 = כלל לא תשפיע",,,,,,,,,,,,,,
הצבעה,$U$135,"יניב שפירא:
1 = התכנית הכלכלית של ארידור
2 = התכנית האלטרנטיבית של המערך
3 = המשפט של אבו-חצירה
4 = היריבות בין מנהיגי מפלגת העבודה
5 = התיפקוד של הממשלה
6 = הבחירות להסתדרות",,scale,"יניב שפירא:
1 = התכנית הכלכלית של ארידור
2 = התכנית האלטרנטיבית של המערך
3 = המשפט של אבו-חצירה
4 = היריבות בין מנהיגי מפלגת העבודה
5 = התיפקוד של הממשלה
6 = הבחירות להסתדרות",unknown,unknown,,,scale,"1 = התכנית הכלכלית של ארידור
2 = התכנית האלטרנטיבית של המערך
3 = המשפט של אבו-חצירה
4 = היריבות בין מנהיגי מפלגת העבודה
5 = התיפקוד של הממשלה
6 = הבחירות להסתדרות",,,,,,,,,,,,,,
הצבעה,$T$136,"יניב שפירא:
1 = לא מתכנן נסיעה
2 = מתכנן נסיעה אך אהיה בארץ בבחירות
3 = מתכנן נסיעה ולא אהיה בארץ בבחירות",,scale,"יניב שפירא:
1 = לא מתכנן נסיעה
2 = מתכנן נסיעה אך אהיה בארץ בבחירות
3 = מתכנן נסיעה ולא אהיה בארץ בבחירות",unknown,unknown,,,scale,"1 = לא מתכנן נסיעה
2 = מתכנן נסיעה אך אהיה בארץ בבחירות
3 = מתכנן נסיעה ולא אהיה בארץ בבחירות",,,,,,,,,,,,,,
הצבעה,$T$137,"יניב שפירא:
1 = בטוח במידה רבה
2 = במידה מסויימת
3 = במידה מועטה
4 = לא בטוח כלל",,scale,"יניב שפירא:
1 = בטוח במידה רבה
2 = במידה מסויימת
3 = במידה מועטה
4 = לא בטוח כלל",unknown,unknown,,,scale,"1 = בטוח במידה רבה
2 = במידה מסויימת
3 = במידה מועטה
4 = לא בטוח כלל",,,,,,,,,,,,,,
הצבעה,$AB$137,"יניב שפירא:
1 = במידה רבה
2 = במידה מסוימת
3 = במידה מועטה
4 = כלל לא
5 = לא אצביע",,scale,"יניב שפירא:
1 = במידה רבה
2 = במידה מסוימת
3 = במידה מועטה
4 = כלל לא
5 = לא אצביע",unknown,unknown,,,scale,"1 = במידה רבה
2 = במידה מסוימת
3 = במידה מועטה
4 = כלל לא
5 = לא אצביע",,,,,,,,,,,,,,
הצבעה,$AD$138,"יניב שפירא:
9 = בטוח במי יצביע",יניב שפירא,unknown,9 = בטוח במי יצביע,unknown,unknown,specialValue,,specialValue,9 = בטוח במי יצביע,,,,,,,,,,,,,,
הצבעה,$T$139,"יניב שפירא:
1 = יום לפני הבחירות
2 = כמה ימים לפני הבחירות
3 = שבועיים לפני הבחירות
4 = 3 שבועות לפני הבחירות
5 = בימים הקרובים
6 = איני יודע מתי",,scale,"יניב שפירא:
1 = יום לפני הבחירות
2 = כמה ימים לפני הבחירות
3 = שבועיים לפני הבחירות
4 = 3 שבועות לפני הבחירות
5 = בימים הקרובים
6 = איני יודע מתי",unknown,unknown,,,scale,"1 = יום לפני הבחירות
2 = כמה ימים לפני הבחירות
3 = שבועיים לפני הבחירות
4 = 3 שבועות לפני הבחירות
5 = בימים הקרובים
6 = איני יודע מתי",,,,,,,,,,,,,,
הצבעה,$AD$139,"יניב שפירא:
1 = בימים אלו
2 = בחודש הקרוב
3 = סמוך למועד הבחירות
9 = בטוח במי יצביע",,scale,"יניב שפירא:
1 = בימים אלו
2 = בחודש הקרוב
3 = סמוך למועד הבחירות
9 = בטוח במי יצביע",unknown,unknown,,,scale,"1 = בימים אלו
2 = בחודש הקרוב
3 = סמוך למועד הבחירות
9 = בטוח במי יצביע",,,,,,,,,,,,,,
הצבעה,$AD$140,"יניב שפירא:
9 = בטוח במי להצביע",יניב שפירא,unknown,9 = בטוח במי להצביע,unknown,unknown,specialValue,,specialValue,9 = בטוח במי להצביע,,,,,,,,,,,,,,
הצבעה,$T$143,"יניב שפירא:
1 = יותר
2 = פחות
3 = אותו דבר
4 = לא יודע",,scale,"יניב שפירא:
1 = יותר
2 = פחות
3 = אותו דבר
4 = לא יודע",unknown,unknown,,,scale,"1 = יותר
2 = פחות
3 = אותו דבר
4 = לא יודע",,,,,,,,,,,,,,
הצבעה,$AD$144,"יניב שפירא:
1 = הרבה יותר ברור
2 = יותר ברור
3 = פחות ברור
4 = הרבה פחות ברור
5 = ברור באותה מידה",,scale,"יניב שפירא:
1 = הרבה יותר ברור
2 = יותר ברור
3 = פחות ברור
4 = הרבה פחות ברור
5 = ברור באותה מידה",unknown,unknown,,,scale,"1 = הרבה יותר ברור
2 = יותר ברור
3 = פחות ברור
4 = הרבה פחות ברור
5 = ברור באותה מידה",,,,,,,,,,,,,,
הצבעה,$A$145,"יניב שפירא:
בהמשך לשאלה אחת למעלה",יניב שפירא,unknown,בהמשך לשאלה אחת למעלה,unknown,unknown,followupQuestion,,followupQuestion,בהמשך לשאלה אחת למעלה,,,,,,,,,,,,,,
הצבעה,$AG$146,"יניב שפירא:
ובנוסף b63",יניב שפירא,unknown,ובנוסף b63,unknown,unknown,askedTwice,,askedTwice,ובנוסף b63,,,,,,,,,,,,,,
הצבעה,$AH$146,"יניב שפירא:
בנוסף B68",יניב שפירא,unknown,בנוסף B68,unknown,unknown,askedTwice,,askedTwice,בנוסף B68,,,,,,,,,,,,,,
הצבעה,$U$147,"יניב שפירא:
1 = לא ברור עדיין מי יהיו המועמדים לכנסת
2 = לא ברור מי המנהיגים או מי הצוות המוביל
3 = ראשי הרשימות לא מושכים אותם
4 = מצע המפלגה לא ברור
5 = המצע של אף מפלגה לא מושך
6 = ההבדלים בין המפלגות לא ברורים
7 = מחכים למערכת הבחירות
8 = מחכים להתפתחויות פוליטיות/כלכליות
9 = אין להם זיקה לאף מפלגה",,scale,"יניב שפירא:
1 = לא ברור עדיין מי יהיו המועמדים לכנסת
2 = לא ברור מי המנהיגים או מי הצוות המוביל
3 = ראשי הרשימות לא מושכים אותם
4 = מצע המפלגה לא ברור
5 = המצע של אף מפלגה לא מושך
6 = ההבדלים בין המפלגות לא ברורים
7 = מחכים למערכת הבחירות
8 = מחכים להתפתחויות פוליטיות/כלכליות
9 = אין להם זיקה לאף מפלגה",unknown,unknown,,,scale,"1 = לא ברור עדיין מי יהיו המועמדים לכנסת
2 = לא ברור מי המנהיגים או מי הצוות המוביל
3 = ראשי הרשימות לא מושכים אותם
4 = מצע המפלגה לא ברור
5 = המצע של אף מפלגה לא מושך
6 = ההבדלים בין המפלגות לא ברורים
7 = מחכים למערכת הבחירות
8 = מחכים להתפתחויות פוליטיות/כלכליות
9 = אין להם זיקה לאף מפלגה",,,,,,,,,,,,,,
הצבעה,$AE$148,"יניב שפירא:
1 = מחליט מוקדם
2 = מחכה",,scale,"יניב שפירא:
1 = מחליט מוקדם
2 = מחכה",unknown,unknown,,,scale,"1 = מחליט מוקדם
2 = מחכה",,,,,,,,,,,,,,
הצבעה,$U$149,"יניב שפירא:
1 = חוגי בית
2 = ביקורים של מנהיגים בשכונה
3 = ביקור של הנציגים של המפלגות בבית
4 = אסיפות
5 = ביקורים של נציגי המפלגות במקומות העבודה
6 = סיורים וטיולים מטעם המפלגה
7 = שיחות עם חברים
8 = כולם באותה מידה
9 = אף אחד לא יעזור",,scale,"יניב שפירא:
1 = חוגי בית
2 = ביקורים של מנהיגים בשכונה
3 = ביקור של הנציגים של המפלגות בבית
4 = אסיפות
5 = ביקורים של נציגי המפלגות במקומות העבודה
6 = סיורים וטיולים מטעם המפלגה
7 = שיחות עם חברים
8 = כולם באותה מידה
9 = אף אחד לא יעזור",unknown,unknown,,,scale,"1 = חוגי בית
2 = ביקורים של מנהיגים בשכונה
3 = ביקור של הנציגים של המפלגות בבית
4 = אסיפות
5 = ביקורים של נציגי המפלגות במקומות העבודה
6 = סיורים וטיולים מטעם המפלגה
7 = שיחות עם חברים
8 = כולם באותה מידה
9 = אף אחד לא יעזור",,,,,,,,,,,,,,
הצבעה,$A$150,"יניב שפירא:
בהמשך לשאלה a27
דרך נוספת",,scale,"יניב שפירא:
בהמשך לשאלה a27
דרך נוספת",unknown,unknown,,,scale,"בהמשך לשאלה a27
דרך נוספת",,,,,,,,,,,,,,
הצבעה,$U$151,"יניב שפירא:
1 = מאמרים בעיתון
2 = מודעות של המפלגה בעיתון
3 = שידורי תעמולת בחירות ברדיו
4 = שידורי תעמולת בחירות בטלוויזיה
5 = דיונים וכתבות בטלוויזיה על הנעשה בארץ
6 = פרסומות ברחובות
7 = מכתבים או עלונים הביתה
8 = כולם במידה שווה
9 = אף אחד לא יעזור",,scale,"יניב שפירא:
1 = מאמרים בעיתון
2 = מודעות של המפלגה בעיתון
3 = שידורי תעמולת בחירות ברדיו
4 = שידורי תעמולת בחירות בטלוויזיה
5 = דיונים וכתבות בטלוויזיה על הנעשה בארץ
6 = פרסומות ברחובות
7 = מכתבים או עלונים הביתה
8 = כולם במידה שווה
9 = אף אחד לא יעזור",unknown,unknown,,,scale,"1 = מאמרים בעיתון
2 = מודעות של המפלגה בעיתון
3 = שידורי תעמולת בחירות ברדיו
4 = שידורי תעמולת בחירות בטלוויזיה
5 = דיונים וכתבות בטלוויזיה על הנעשה בארץ
6 = פרסומות ברחובות
7 = מכתבים או עלונים הביתה
8 = כולם במידה שווה
9 = אף אחד לא יעזור",,,,,,,,,,,,,,
הצבעה,$AE$151,"יניב שפירא:
פתוח",יניב שפירא,unknown,פתוח,unknown,open,,,open,פתוח,,,,,,,,,,,,,,
הצבעה,$A$152,"יניב שפירא:
בהמשך לשאלה a29",יניב שפירא,unknown,בהמשך לשאלה a29,unknown,unknown,followupQuestion,,followupQuestion,בהמשך לשאלה a29,,,,,,,,,,,,,,
הצבעה,$V$153,"יניב שפירא:
1 = בעד המפלגה עבורה אצביע
2 = נגד מפלגה אחרת
3 = שתי הסיבות נכונות
4 = לא יודע לא חשבתי על זה
",,scale,"יניב שפירא:
1 = בעד המפלגה עבורה אצביע
2 = נגד מפלגה אחרת
3 = שתי הסיבות נכונות
4 = לא יודע לא חשבתי על זה
",unknown,unknown,,,scale,"1 = בעד המפלגה עבורה אצביע
2 = נגד מפלגה אחרת
3 = שתי הסיבות נכונות
4 = לא יודע לא חשבתי על זה
",,,,,,,,,,,,,,
הצבעה,$V$154,"יניב שפירא:
1 = כן
2 = לא
3 = לא הצבעתי בעבר",,scale,"יניב שפירא:
1 = כן
2 = לא
3 = לא הצבעתי בעבר",unknown,unknown,,,scale,"1 = כן
2 = לא
3 = לא הצבעתי בעבר",,,,,,,,,,,,,,
הצבעה,$V$157,"יניב שפירא:
1 = ישפיע במידה רבה
2 = ישפיע במידה מסויימת
3 = ישפיע במידה מועטה
4 = לא ישפיע כלל",,scale,"יניב שפירא:
1 = ישפיע במידה רבה
2 = ישפיע במידה מסויימת
3 = ישפיע במידה מועטה
4 = לא ישפיע כלל",unknown,unknown,,,scale,"1 = ישפיע במידה רבה
2 = ישפיע במידה מסויימת
3 = ישפיע במידה מועטה
4 = לא ישפיע כלל",,,,,,,,,,,,,,
הצבעה,$V$158,"יניב שפירא:
1 = כן
2 = לא
3 = לא החלטתי
4 = לא אצביע",,scale,"יניב שפירא:
1 = כן
2 = לא
3 = לא החלטתי
4 = לא אצביע",unknown,unknown,,,scale,"1 = כן
2 = לא
3 = לא החלטתי
4 = לא אצביע",,,,,,,,,,,,,,
הצבעה,$W$159,"יניב שפירא:
1 = אמון בהנגת המפלגה שהצבעתי לה
2 = אי אמון של הממשלה בראשות המערך
3 = הרצון למחות נגד שלטון המערך
4 = הרצון לתמוך בשלטון המערך
5 = פחד מפני קיצוניות הליכוד",,scale,"יניב שפירא:
1 = אמון בהנגת המפלגה שהצבעתי לה
2 = אי אמון של הממשלה בראשות המערך
3 = הרצון למחות נגד שלטון המערך
4 = הרצון לתמוך בשלטון המערך
5 = פחד מפני קיצוניות הליכוד",unknown,unknown,,,scale,"1 = אמון בהנגת המפלגה שהצבעתי לה
2 = אי אמון של הממשלה בראשות המערך
3 = הרצון למחות נגד שלטון המערך
4 = הרצון לתמוך בשלטון המערך
5 = פחד מפני קיצוניות הליכוד",,,,,,,,,,,,,,
הצבעה,$W$160,"יניב שפירא:
1 = בטחון
2 = כלכלה
3 = פער חברתי
4 = שלום
5 = זוגות צעירים
6 = שינוי שיטת הבחירות
7 = קליטת עליה
8 = חינוך
9 = אחר",,scale,"יניב שפירא:
1 = בטחון
2 = כלכלה
3 = פער חברתי
4 = שלום
5 = זוגות צעירים
6 = שינוי שיטת הבחירות
7 = קליטת עליה
8 = חינוך
9 = אחר",unknown,unknown,,,scale,"1 = בטחון
2 = כלכלה
3 = פער חברתי
4 = שלום
5 = זוגות צעירים
6 = שינוי שיטת הבחירות
7 = קליטת עליה
8 = חינוך
9 = אחר",,,,,,,,,,,,,,
הצבעה,$W$161,"יניב שפירא:
1 = בטוח מאד
2 = בטוח
3 = לא כ""כ בטוח
4 = בכלל לא בטוח",,scale,"יניב שפירא:
1 = בטוח מאד
2 = בטוח
3 = לא כ""כ בטוח
4 = בכלל לא בטוח",unknown,unknown,,,scale,"1 = בטוח מאד
2 = בטוח
3 = לא כ""כ בטוח
4 = בכלל לא בטוח",,,,,,,,,,,,,,
הצבעה,$Z$162,"יניב שפירא:
1 = בטוח שאשנה
2 = חושב שאשנה
3 = חושב שלא אשנה
4 = בטוח שאשנה",,scale,"יניב שפירא:
1 = בטוח שאשנה
2 = חושב שאשנה
3 = חושב שלא אשנה
4 = בטוח שאשנה",unknown,unknown,,,scale,"1 = בטוח שאשנה
2 = חושב שאשנה
3 = חושב שלא אשנה
4 = בטוח שאשנה",,,,,,,,,,,,,,
הצבעה,$AE$163,"יניב שפירא:
1 = בטוח שכן
2 = חושב שכן
3 = חושב שלא
4 = בטוח שלא",,scale,"יניב שפירא:
1 = בטוח שכן
2 = חושב שכן
3 = חושב שלא
4 = בטוח שלא",unknown,unknown,,,scale,"1 = בטוח שכן
2 = חושב שכן
3 = חושב שלא
4 = בטוח שלא",,,,,,,,,,,,,,
הצבעה,$Z$164,"יניב שפירא:
1 = בטוח שאשנה
2 = חושב שאשנה
3 = חושב שלא אשנה
4 = בטוח לא אשנה
5 = אם זה יקרה, לא אצביע כלל
6 = לא אצביע בלאו הכי
7 = לא תומך באף מפלגה",,scale,"יניב שפירא:
1 = בטוח שאשנה
2 = חושב שאשנה
3 = חושב שלא אשנה
4 = בטוח לא אשנה
5 = אם זה יקרה, לא אצביע כלל
6 = לא אצביע בלאו הכי
7 = לא תומך באף מפלגה",unknown,unknown,,,scale,"1 = בטוח שאשנה
2 = חושב שאשנה
3 = חושב שלא אשנה
4 = בטוח לא אשנה
5 = אם זה יקרה, לא אצביע כלל
6 = לא אצביע בלאו הכי
7 = לא תומך באף מפלגה",,,,,,,,,,,,,,
הצבעה,$AG$164,"יניב שפירא:
1 = אשנה
2 = לא אשנה
3 = לא אצביע כלל אם ככה
4 = אין נושא חשוב במיוחד",,scale,"יניב שפירא:
1 = אשנה
2 = לא אשנה
3 = לא אצביע כלל אם ככה
4 = אין נושא חשוב במיוחד",unknown,unknown,,,scale,"1 = אשנה
2 = לא אשנה
3 = לא אצביע כלל אם ככה
4 = אין נושא חשוב במיוחד",,,,,,,,,,,,,,
הצבעה,$Z$165,"יניב שפירא:
1 = בטוח אצביע עבור המפלגה
2 = חושב שאצביע עבורה
3 = חושב שלא אצביע עבורה
4 = בטוח שלא אצביע עבורה
5 = אם זה יקרה, לא אצביע כלל
6 = לא אצביע בלאו הכי
7 = אין מועמד מועדף
8 = לא תומך באף מפלגה",,scale,"יניב שפירא:
1 = בטוח אצביע עבור המפלגה
2 = חושב שאצביע עבורה
3 = חושב שלא אצביע עבורה
4 = בטוח שלא אצביע עבורה
5 = אם זה יקרה, לא אצביע כלל
6 = לא אצביע בלאו הכי
7 = אין מועמד מועדף
8 = לא תומך באף מפלגה",unknown,unknown,,,scale,"1 = בטוח אצביע עבור המפלגה
2 = חושב שאצביע עבורה
3 = חושב שלא אצביע עבורה
4 = בטוח שלא אצביע עבורה
5 = אם זה יקרה, לא אצביע כלל
6 = לא אצביע בלאו הכי
7 = אין מועמד מועדף
8 = לא תומך באף מפלגה",,,,,,,,,,,,,,
הצבעה,$AG$165,"יניב שפירא:
1 = אצביע בכל זאת
2 = לא אצביע לה
3 = לא אצביע בכלל
4 = אין מועמד מסוים",,scale,"יניב שפירא:
1 = אצביע בכל זאת
2 = לא אצביע לה
3 = לא אצביע בכלל
4 = אין מועמד מסוים",unknown,unknown,,,scale,"1 = אצביע בכל זאת
2 = לא אצביע לה
3 = לא אצביע בכלל
4 = אין מועמד מסוים",,,,,,,,,,,,,,
הצבעה,$Z$166,"יניב שפירא:
1 = מפ""ם
2 = מפלגת העבודה
3 = אף אחד מהם",,scale,"יניב שפירא:
1 = מפ""ם
2 = מפלגת העבודה
3 = אף אחד מהם",unknown,unknown,,,scale,"1 = מפ""ם
2 = מפלגת העבודה
3 = אף אחד מהם",,,,,,,,,,,,,,
